Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
116.0,0.0025,-0.004,0.1,30.0,9.4665631414683e-06,9.46211746761709e-06,1.000469839215844,-1.24881496237611e-05,-1.24816132585222e-05,4.21722546303102e-05,4.2152881306048e-05
116.0,0.0025,-0.004,0.1,40.0,0.000111878597842193,0.000111800197903941,1.0007012504425024,-0.000109820388013865,-0.000109733940891132,0.000333585552076065,0.000333358775616567
116.0,0.0025,-0.004,0.1,50.0,0.000548990853405038,0.000548471919694408,1.0009461445372065,-0.000416292266177582,-0.000415851852506147,0.00122727217607713,0.00122615345250407
116.0,0.0025,-0.004,0.1,60.0,0.00167025412643356,0.00166826109605116,1.0011946753341654,-0.00106220355506212,-0.00106078068620904,0.0030104297552982,0.00300699044907142
118.0,0.0025,-0.004,0.1,10.0,4.17407575178485e-14,4.17365766196294e-14,1.000100173482296,-1.5035484511992e-13,-1.50339143415548e-13,1.62484930403753e-12,1.62470246507355e-12
118.0,0.0025,-0.004,0.1,20.0,6.48345414372783e-09,6.48206998214924e-09,1.0002135369692708,-1.54762362450582e-08,-1.54725815003378e-08,7.85148013167298e-08,7.84960540969928e-08
118.0,0.0025,-0.004,0.1,30.0,1.14008614018798e-06,1.13963539671731e-06,1.0003955155060718,-1.50669925189743e-06,-1.50605126221357e-06,7.00431417657365e-06,7.00141943781681e-06
118.0,0.0025,-0.004,0.1,40.0,2.02151587622252e-05,2.02030546521565e-05,1.0005991227701503,-2.0542059065876e-05,-2.05285185819831e-05,8.12420434777922e-05,8.11938347480075e-05
118.0,0.0025,-0.004,0.1,50.0,0.000129345976675711,0.000129240447810911,1.0008165312530828,-0.000111301862232704,-0.000111199957043758,0.000383903407725902,0.000383598387123678
118.0,0.0025,-0.004,0.1,60.0,0.000478515859550531,0.000478018759281083,1.0010399179107439,-0.000343392415727634,-0.000342990138531335,0.00112523957477791,0.0011241088083507
120.0,0.0025,-0.004,0.1,10.0,4.34910643984331e-16,4.34870710196788e-16,1.0000918291037006,-3.42720486504556e-15,-3.42686068543511e-15,2.90090105961702e-14,2.90068835474523e-14
120.0,0.0025,-0.004,0.1,20.0,3.92273610074504e-10,3.92197009773971e-10,1.0001953107714339,-8.45037765266572e-10,-8.44861682809325e-10,6.48718914888831e-09,6.48584520988995e-09
120.0,0.0025,-0.004,0.1,30.0,1.30859894389729e-07,1.30815642073276e-07,1.0003382800080454,-1.83206447291824e-07,-1.83139612807284e-07,1.08441913601751e-06,1.0840172992232e-06
120.0,0.0025,-0.004,0.1,40.0,3.45747561925058e-06,3.45568793481446e-06,1.0005173165140606,-3.76041025896026e-06,-3.75828605432888e-06,1.83773552640301e-05,1.83674027345771e-05
120.0,0.0025,-0.004,0.1,50.0,2.90351110135645e-05,2.90145781632079e-05,1.0007076735784717,-2.47939081350995e-05,-2.47746975223752e-05,0.000111921468484611,0.000111840685889994
120.0,0.0025,-0.004,0.1,60.0,0.000130373717198862,0.000130254886975198,1.0009122899449188,-0.000101323390008883,-0.000101219784060893,0.000393550125819078,0.000393196039620671
122.0,0.0025,-0.004,0.1,10.0,7.96594413514876e-18,7.96526032276456e-18,1.0000858493453435,-5.41969577562017e-17,-5.41919657148186e-17,7.22702382902374e-16,7.22648155629618e-16
122.0,0.0025,-0.004,0.1,20.0,2.34297507131168e-11,2.34252669929726e-11,1.0001914052952114,-5.23956011779363e-11,-5.23849784974543e-11,5.23711911982462e-10,5.23617891906808e-10
122.0,0.0025,-0.004,0.1,30.0,1.34734669568164e-08,1.34694444050692e-08,1.000298642737312,-2.42306852110446e-08,-2.42227430741491e-08,1.52740592743648e-07,1.52691102658793e-07
122.0,0.0025,-0.004,0.1,40.0,5.45576884884544e-07,5.45335868314537e-07,1.000441959870991,-7.0743539973009e-07,-7.07089345278087e-07,3.84369718498616e-06,3.84182169386134e-06
122.0,0.0025,-0.004,0.1,50.0,6.1860521500646e-06,6.18223258627411e-06,1.0006178291963603,-5.93678459413671e-06,-5.93274283046096e-06,3.07066277390476e-05,3.06863722563616e-05
