Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
64.0,0.0025,-0.004,0.1,30.0,35.9999999799205,35.9397590757874,1.0016761632710467,-1.00000000015873,-1.0004763038729,0.0,1.4210854715202e-14
64.0,0.0025,-0.004,0.1,40.0,35.9999999799203,35.9196775094497,1.0022361690315695,-1.00000000015873,-1.00063512223976,-7.105427357601e-15,2.1316282072803e-14
64.0,0.0025,-0.004,0.1,50.0,35.9999999799201,35.899595313388,1.0027968188960241,-1.00000000015873,-1.0007939658179,0.0,2.8421709430404e-14
64.0,0.0025,-0.004,0.1,60.0,35.99999997992,35.879512487248,1.0033581139853787,-1.00000000015874,-1.00095283461137,0.0,7.8159700933611e-14
66.0,0.0025,-0.004,0.1,10.0,33.999999981788,33.9796028351942,1.0006002761919475,-1.00000000014173,-1.00015874275703,0.0,0.0
66.0,0.0025,-0.004,0.1,15.0,33.9999999796033,33.9694039981666,1.0009006923241384,-1.00000000015873,-1.00023812358503,0.0,-4.9737991503207e-14
66.0,0.0025,-0.004,0.1,20.0,33.9999999796032,33.9592049913288,1.0012012939727188,-1.00000000015873,-1.00031751071333,-7.105427357601e-15,1.4210854715202e-14
66.0,0.0025,-0.004,0.1,30.0,33.999999979603,33.9388064680416,1.0018030543183367,-1.00000000015874,-1.00047630387289,0.0,7.105427357601e-15
66.0,0.0025,-0.004,0.1,40.0,33.9999999796029,33.9184072649702,1.0024055585510043,-1.00000000015874,-1.00063512223976,0.0,-7.105427357601e-15
66.0,0.0025,-0.004,0.1,50.0,33.9999999796027,33.8980073817522,1.0030088080606592,-1.00000000015874,-1.00079396581791,-7.105427357601e-15,6.3948846218409e-14
66.0,0.0025,-0.004,0.1,60.0,33.9999999796025,33.8776068180253,1.003612804240708,-1.00000000015874,-1.00095283461125,7.105427357601e-15,1.33582034322899e-12
68.0,0.0025,-0.004,0.1,10.0,31.9999999815045,31.9792853496801,1.0006477515553551,-1.00000000014173,-1.00015874275702,3.5527136788005e-15,-3.5527136788005e-15
68.0,0.0025,-0.004,0.1,15.0,31.9999999792859,31.9689277509966,1.0009719509059334,-1.00000000015873,-1.00023812358501,0.0,2.1316282072803e-14
68.0,0.0025,-0.004,0.1,20.0,31.9999999792858,31.9585699699022,1.0012963661835501,-1.00000000015873,-1.00031751071333,0.0,3.19744231092045e-14
68.0,0.0025,-0.004,0.1,30.0,31.9999999792856,31.9378538602958,1.001945845179881,-1.00000000015873,-1.0004763038729,7.105427357601e-15,3.5527136788005e-15
68.0,0.0025,-0.004,0.1,40.0,31.9999999792854,31.9171370204907,1.0025961902141003,-1.00000000015874,-1.00063512223976,3.5527136788005e-15,2.48689957516035e-14
68.0,0.0025,-0.004,0.1,50.0,31.9999999792852,31.8964194501164,1.0032474030300107,-1.00000000015873,-1.00079396581785,7.105427357601e-15,6.89226453687297e-13
68.0,0.0025,-0.004,0.1,60.0,31.999999979285,31.8757011488031,1.0038994853760752,-1.00000000015874,-1.00095283460895,0.0,2.10036432690686e-11
70.0,0.0025,-0.004,0.1,10.0,29.9999999812211,29.9789678641661,1.0007015624136995,-1.00000000014172,-1.00015874275703,0.0,-7.105427357601e-15
70.0,0.0025,-0.004,0.1,15.0,29.9999999789684,29.9684515038265,1.0010527228988748,-1.00000000015873,-1.00023812358502,0.0,1.06581410364015e-14
70.0,0.0025,-0.004,0.1,20.0,29.9999999789683,29.9579349484755,1.0014041365189272,-1.00000000015873,-1.00031751071332,-3.5527136788005e-15,2.1316282072803e-14
70.0,0.0025,-0.004,0.1,30.0,29.9999999789681,29.93690125255,1.0021077240388305,-1.00000000015873,-1.00047630387289,-3.5527136788005e-15,1.77635683940025e-14
70.0,0.0025,-0.004,0.1,40.0,29.9999999789679,29.9158667760112,1.0028123271034275,-1.00000000015873,-1.00063512223974,3.5527136788005e-15,1.56319401867222e-13
70.0,0.0025,-0.004,0.1,50.0,29.9999999789677,29.8948315184809,1.0035179479242686,-1.00000000015873,-1.00079396581648,3.5527136788005e-15,1.18767218282301e-11
70.0,0.0025,-0.004,0.1,60.0,29.9999999789675,29.8737954795931,1.0042245887189196,-1.00000000015874,-1.00095283457521,0.0,3.1807090294933e-10
72.0,0.0025,-0.004,0.1,10.0,27.9999999809376,27.978650378652,1.0007630676246588,-1.00000000014173,-1.00015874275703,0.0,-7.105427357601e-15
72.0,0.0025,-0.004,0.1,15.0,27.9999999786509,27.9679752566565,1.00114504971134,-1.00000000015873,-1.00023812358502,0.0,-2.1316282072803e-14
72.0,0.0025,-0.004,0.1,20.0,27.9999999786508,27.9572999270489,1.0015273310267199,-1.00000000015873,-1.00031751071333,-3.5527136788005e-15,-3.5527136788005e-15
72.0,0.0025,-0.004,0.1,30.0,27.9999999786506,27.9359486448042,1.0022927925112117,-1.00000000015873,-1.00047630387289,3.5527136788005e-15,3.5527136788005e-14
72.0,0.0025,-0.004,0.1,40.0,27.9999999786505,27.9145965315317,1.0030594548275964,-1.00000000015873,-1.00063512223941,3.5527136788005e-15,4.09983158533578e-12
72.0,0.0025,-0.004,0.1,50.0,27.9999999786503,27.8932435868531,1.0038273208156945,-1.00000000015874,-1.00079396579449,3.5527136788005e-15,2.10281569934523e-10
72.0,0.0025,-0.004,0.1,60.0,27.9999999786501,27.8718898105651,1.0045963933179887,-1.00000000015874,-1.00095283405937,0.0,3.78616249463448e-09
74.0,0.0025,-0.004,0.1,10.0,25.9999999806542,25.978332893138,1.0008340445711172,-1.00000000014173,-1.00015874275702,-3.5527136788005e-15,3.5527136788005e-15
74.0,0.0025,-0.004,0.1,15.0,25.9999999783335,25.9674990094865,1.0012516018132946,-1.00000000015873,-1.00023812358501,0.0,1.77635683940025e-14
74.0,0.0025,-0.004,0.1,20.0,25.9999999783334,25.9566649056222,1.0016695162059057,-1.00000000015873,-1.00031751071332,0.0,0.0
74.0,0.0025,-0.004,0.1,30.0,25.9999999783332,25.9349960370584,1.002506418014559,-1.00000000015873,-1.00047630387288,3.5527136788005e-15,3.90798504668055e-13
74.0,0.0025,-0.004,0.1,40.0,25.999999978333,25.9133262870553,1.0033447535957976,-1.00000000015873,-1.00063512223073,3.5527136788005e-15,8.41993141875719e-11
74.0,0.0025,-0.004,0.1,50.0,25.9999999783328,25.8916556553715,1.0041845266445455,-1.00000000015873,-1.00079396534701,0.0,3.03126768130824e-09
